日期,股票代碼,名稱,外資及陸資(不含外資自營商)-買進股數,外資及陸資(不含外資自營商)-賣出股數,外資及陸資(不含外資自營商)-買賣超股數,外資自營商-買進股數,外資自營商-賣出股數,外資自營商-買賣超股數,外資及陸資-買進股數,外資及陸資-賣出股數,外資及陸資-買賣超股數,投信-買進股數,投信-賣出股數,投信-買賣超股數,自營商(自行買賣)-買進股數,自營商(自行買賣)-賣出股數,自營商(自行買賣)-買賣超股數,自營商(避險)-買進股數,自營商(避險)-賣出股數,自營商(避險)-買賣超股數,自營商-買進股數,自營商-賣出股數,自營商-買賣超股數,三大法人買賣超股數合計,null
113/07/10,4109,加捷生醫,"521,000","493,000","28,000",0,0,0,"521,000","493,000","28,000",0,0,0,0,0,0,0,0,0,0,0,0,"28,000",22
113/07/10,4111,濟生,"85,000","139,000","-54,000",0,0,0,"85,000","139,000","-54,000",0,0,0,0,0,0,0,0,0,0,0,0,"-54,000",22
113/07/10,4113,聯上,"694,000","516,000","178,000",0,0,0,"694,000","516,000","178,000",0,0,0,0,0,0,"66,000",0,"66,000","66,000",0,"66,000","244,000",14
113/07/10,4114,健喬,"120,000","285,000","-165,000",0,0,0,"120,000","285,000","-165,000",0,0,0,"4,000","4,046",-46,0,"1,000","-1,000","4,000","5,046","-1,046","-166,046",22
113/07/10,4116,明基醫,"26,000","11,000","15,000",0,0,0,"26,000","11,000","15,000",0,0,0,0,0,0,0,0,0,0,0,0,"15,000",22
113/07/10,4120,友華,"76,000","12,000","64,000",0,0,0,"76,000","12,000","64,000",0,0,0,0,0,0,"1,000",832,168,"1,000",832,168,"64,168",22
113/07/10,4121,優盛,"48,000","1,000","47,000",0,0,0,"48,000","1,000","47,000",0,0,0,81,0,81,0,0,0,81,0,81,"47,081",22
113/07/10,4123,晟德,"957,000","1,140,000","-183,000",0,0,0,"957,000","1,140,000","-183,000",0,0,0,"119,000","489,659","-370,659","98,399","156,289","-57,890","217,399","645,948","-428,549","-611,549",22
113/07/10,4126,太醫,"15,000","16,000","-1,000",0,0,0,"15,000","16,000","-1,000",0,0,0,"11,000",0,"11,000",0,66,-66,"11,000",66,"10,934","9,934",22
113/07/10,4127,天良,"168,000","159,000","9,000",0,0,0,"168,000","159,000","9,000",0,0,0,0,0,0,0,0,0,0,0,0,"9,000",22
113/07/10,4128,中天,"165,000","156,000","9,000",0,0,0,"165,000","156,000","9,000",0,0,0,"1,000","12,200","-11,200","1,000","1,253",-253,"2,000","13,453","-11,453","-2,453",22
113/07/10,4129,聯合,"224,035","269,000","-44,965",0,0,0,"224,035","269,000","-44,965",0,0,0,"50,000",0,"50,000","34,334","9,000","25,334","84,334","9,000","75,334","30,369",22
113/07/10,4130,健亞,"47,000","30,000","17,000",0,0,0,"47,000","30,000","17,000",0,0,0,0,0,0,0,0,0,0,0,0,"17,000",22
113/07/10,4131,浩泰,"4,000","25,000","-21,000",0,0,0,"4,000","25,000","-21,000",0,0,0,0,0,0,0,0,0,0,0,0,"-21,000",22
113/07/10,4138,曜亞,"11,000","3,000","8,000",0,0,0,"11,000","3,000","8,000",0,0,0,0,0,0,"1,000",291,709,"1,000",291,709,"8,709",22
113/07/10,4147,中裕,"172,000","30,000","142,000",0,0,0,"172,000","30,000","142,000",0,0,0,500,"2,000","-1,500","5,000",0,"5,000","5,500","2,000","3,500","145,500",22
113/07/10,4153,鈺緯,"28,000","47,000","-19,000",0,0,0,"28,000","47,000","-19,000",0,0,0,0,0,0,"5,000","5,027",-27,"5,000","5,027",-27,"-19,027",22
113/07/10,4157,太景*-KY,"25,000","902,000","-877,000",0,0,0,"25,000","902,000","-877,000",0,0,0,0,0,0,"23,000","23,521",-521,"23,000","23,521",-521,"-877,521",22
113/07/10,4160,訊聯基因,"475,000","510,000","-35,000",0,0,0,"475,000","510,000","-35,000",0,0,0,0,0,0,"4,001","2,862","1,139","4,001","2,862","1,139","-33,861",22
113/07/10,4161,聿新科,"12,000","7,000","5,000",0,0,0,"12,000","7,000","5,000",0,0,0,0,0,0,0,0,0,0,0,0,"5,000",22
113/07/10,4162,智擎,"141,000","127,000","14,000",0,0,0,"141,000","127,000","14,000",0,0,0,"4,000","12,095","-8,095","4,576","7,025","-2,449","8,576","19,120","-10,544","3,456",22
113/07/10,4163,鐿鈦,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",22
113/07/10,4167,松瑞藥,"247,000","878,113","-631,113",0,0,0,"247,000","878,113","-631,113",0,0,0,"4,000",0,"4,000","36,000","3,355","32,645","40,000","3,355","36,645","-594,468",22
113/07/10,4168,醣聯,"95,000","111,000","-16,000",0,0,0,"95,000","111,000","-16,000",0,0,0,"3,000",0,"3,000",0,0,0,"3,000",0,"3,000","-13,000",22
113/07/10,4171,瑞基,"61,000","4,000","57,000",0,0,0,"61,000","4,000","57,000",0,0,0,0,0,0,0,0,0,0,0,0,"57,000",33
113/07/10,4173,久裕,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",22
113/07/10,4174,浩鼎,"49,000","309,000","-260,000",0,0,0,"49,000","309,000","-260,000",0,0,0,0,0,0,0,0,0,0,0,0,"-260,000",22
113/07/10,4175,杏一,"2,000",0,"2,000",0,0,0,"2,000",0,"2,000",0,0,0,0,0,0,0,0,0,0,0,0,"2,000",22
113/07/10,4183,福永生技,"14,000","2,000","12,000",0,0,0,"14,000","2,000","12,000",0,0,0,0,0,0,0,0,0,0,0,0,"12,000",22
113/07/10,4188,安克,"11,000",0,"11,000",0,0,0,"11,000",0,"11,000",0,0,0,0,0,0,0,0,0,0,0,0,"11,000",22
113/07/10,4198,欣大健康,0,"2,000","-2,000",0,0,0,0,"2,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,"-2,000",22
113/07/10,4207,環泰,"20,000","2,000","18,000",0,0,0,"20,000","2,000","18,000",0,0,0,0,0,0,0,0,0,0,0,0,"18,000",02
113/07/10,4303,信立,"679,000","101,000","578,000",0,0,0,"679,000","101,000","578,000",0,0,0,0,0,0,"6,000","5,686",314,"6,000","5,686",314,"578,314",03
113/07/10,4305,世坤,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000","1,000",0,"-1,000",03
113/07/10,4401,東隆興,"30,000","31,000","-1,000",0,0,0,"30,000","31,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",04
113/07/10,4402,福大,"383,000","25,000","358,000",0,0,0,"383,000","25,000","358,000",0,0,0,0,0,0,0,151,-151,0,151,-151,"357,849",04
113/07/10,4406,新昕纖,"6,000","4,000","2,000",0,0,0,"6,000","4,000","2,000",0,0,0,0,0,0,0,0,0,0,0,0,"2,000",04
113/07/10,4413,飛寶企業,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",04
113/07/10,4416,三圓,"1,000",0,"1,000",0,0,0,"1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,"1,000",14
113/07/10,4417,金洲,0,"20,000","-20,000",0,0,0,0,"20,000","-20,000",0,0,0,0,0,0,0,0,0,0,0,0,"-20,000",04
113/07/10,4419,皇家美食,"2,000",0,"2,000",0,0,0,"2,000",0,"2,000",0,0,0,0,0,0,0,0,0,0,0,0,"2,000",16
113/07/10,4420,光明,"26,000","11,000","15,000",0,0,0,"26,000","11,000","15,000",0,0,0,0,0,0,0,0,0,0,0,0,"15,000",04
113/07/10,4430,耀億,"1,000","1,000",0,0,0,0,"1,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
113/07/10,4432,銘旺實,"24,000","39,000","-15,000",0,0,0,"24,000","39,000","-15,000",0,0,0,0,0,0,0,0,0,0,0,0,"-15,000",04
113/07/10,4433,興采,"10,000","2,000","8,000",0,0,0,"10,000","2,000","8,000",0,0,0,0,0,0,0,0,0,0,0,0,"8,000",04
113/07/10,4442,竣邦-KY,"1,000",0,"1,000",0,0,0,"1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,"1,000",04
113/07/10,4502,健信,"1,000",0,"1,000",0,0,0,"1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,"1,000",05
113/07/10,4503,金雨,"338,000","75,000","263,000",0,0,0,"338,000","75,000","263,000",0,0,0,0,0,0,0,0,0,0,0,0,"263,000",05
113/07/10,4506,崇友,"25,000","21,000","4,000",0,0,0,"25,000","21,000","4,000",0,0,0,0,0,0,0,0,0,0,0,0,"4,000",05
113/07/10,4510,高鋒,"23,000","293,000","-270,000",0,0,0,"23,000","293,000","-270,000",0,0,0,0,"27,000","-27,000",0,0,0,0,"27,000","-27,000","-297,000",05
113/07/10,4513,福裕,"1,172,000","886,000","286,000",0,0,0,"1,172,000","886,000","286,000",0,0,0,0,0,0,"14,294","8,000","6,294","14,294","8,000","6,294","292,294",05
113/07/10,4523,永彰,"6,000",0,"6,000",0,0,0,"6,000",0,"6,000",0,0,0,0,0,0,0,0,0,0,0,0,"6,000",05
113/07/10,4527,方土霖,"26,000","1,000","25,000",0,0,0,"26,000","1,000","25,000",0,0,0,0,0,0,0,0,0,0,0,0,"25,000",05
113/07/10,4528,江興鍛,"2,000","1,000","1,000",0,0,0,"2,000","1,000","1,000",0,0,0,"2,000","1,655",345,0,0,0,"2,000","1,655",345,"1,345",05
113/07/10,4529,淳紳,"3,000",0,"3,000",0,0,0,"3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,"3,000",20
113/07/10,4533,協易機,"1,262,000","1,772,000","-510,000",0,0,0,"1,262,000","1,772,000","-510,000",0,0,0,0,0,0,"17,000","97,822","-80,822","17,000","97,822","-80,822","-590,822",05
113/07/10,4534,慶騰,"17,000","29,000","-12,000",0,0,0,"17,000","29,000","-12,000",0,0,0,0,0,0,0,0,0,0,0,0,"-12,000",05
113/07/10,4535,至興,"16,000","2,000","14,000",0,0,0,"16,000","2,000","14,000",0,0,0,0,0,0,0,0,0,0,0,0,"14,000",05
113/07/10,4541,晟田,"80,000","8,000","72,000",0,0,0,"80,000","8,000","72,000",0,0,0,0,0,0,"1,000",200,800,"1,000",200,800,"72,800",20
113/07/10,4542,科嶠,"79,025","609,000","-529,975",0,0,0,"79,025","609,000","-529,975",0,0,0,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000","-530,975",28
113/07/10,4543,萬在,"90,000","184,000","-94,000",0,0,0,"90,000","184,000","-94,000",0,0,0,0,0,0,"1,000",856,144,"1,000",856,144,"-93,856",05
113/07/10,4549,桓達,"129,020","166,000","-36,980",0,0,0,"129,020","166,000","-36,980","136,000",0,"136,000",0,0,0,"1,000","1,055",-55,"1,000","1,055",-55,"98,965",05
113/07/10,4550,長佳,"8,000","155,000","-147,000",0,0,0,"8,000","155,000","-147,000",0,0,0,0,0,0,"4,000","3,251",749,"4,000","3,251",749,"-146,251",05
113/07/10,4554,橙的,"3,000",0,"3,000",0,0,0,"3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,"3,000",31
113/07/10,4556,旭然,"2,000","2,000",0,0,0,0,"2,000","2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
113/07/10,4558,寶緯,"32,000","80,000","-48,000",0,0,0,"32,000","80,000","-48,000",0,0,0,0,0,0,0,0,0,0,0,0,"-48,000",05
113/07/10,4561,健椿,"161,000","178,000","-17,000",0,0,0,"161,000","178,000","-17,000",0,0,0,0,"6,000","-6,000",0,0,0,0,"6,000","-6,000","-23,000",05
113/07/10,4563,百德,"221,000","151,000","70,000",0,0,0,"221,000","151,000","70,000",0,0,0,0,"5,000","-5,000","3,000",0,"3,000","3,000","5,000","-2,000","68,000",05
113/07/10,4568,科際精密,"1,000","2,000","-1,000",0,0,0,"1,000","2,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",05
113/07/10,4577,達航科技,"2,000","1,000","1,000",0,0,0,"2,000","1,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0,"1,000",31
113/07/10,4580,捷流閥業,"55,000","6,000","49,000",0,0,0,"55,000","6,000","49,000",0,0,0,0,0,0,0,0,0,0,0,0,"49,000",05
113/07/10,4584,君帆,0,"3,000","-3,000",0,0,0,0,"3,000","-3,000",0,0,0,0,0,0,0,0,0,0,0,0,"-3,000",05
113/07/10,4702,中美實,"3,000","15,000","-12,000",0,0,0,"3,000","15,000","-12,000",0,0,0,0,0,0,0,0,0,0,0,0,"-12,000",38
113/07/10,4706,大恭,"34,000","10,000","24,000",0,0,0,"34,000","10,000","24,000",0,0,0,0,0,0,0,0,0,0,0,0,"24,000",21
113/07/10,4707,磐亞,"376,000","810,000","-434,000",0,0,0,"376,000","810,000","-434,000",0,0,0,0,0,0,0,0,0,0,0,0,"-434,000",21
113/07/10,4711,永純,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",21
113/07/10,4714,永捷,"1,009,000","182,000","827,000",0,0,0,"1,009,000","182,000","827,000",0,0,0,0,"24,000","-24,000","42,000",0,"42,000","42,000","24,000","18,000","845,000",21
113/07/10,4716,大立,"442,000","592,000","-150,000",0,0,0,"442,000","592,000","-150,000",0,0,0,0,0,0,0,0,0,0,0,0,"-150,000",21
113/07/10,4721,美琪瑪,"90,000","59,000","31,000",0,0,0,"90,000","59,000","31,000",0,0,0,0,0,0,0,"73,000","-73,000",0,"73,000","-73,000","-42,000",21
113/07/10,4726,永昕,"2,472,000","1,171,000","1,301,000",0,0,0,"2,472,000","1,171,000","1,301,000",0,0,0,0,0,0,0,0,0,0,0,0,"1,301,000",22
113/07/10,4728,雙美,"24,000","58,000","-34,000",0,0,0,"24,000","58,000","-34,000",0,0,0,0,0,0,"1,000",782,218,"1,000",782,218,"-33,782",22
113/07/10,4729,熒茂,"9,000","1,000","8,000",0,0,0,"9,000","1,000","8,000",0,0,0,0,0,0,0,0,0,0,0,0,"8,000",26
113/07/10,4735,豪展,"29,000","13,000","16,000",0,0,0,"29,000","13,000","16,000",0,0,0,0,0,0,656,408,248,656,408,248,"16,248",22
113/07/10,4741,泓瀚,"10,000",0,"10,000",0,0,0,"10,000",0,"10,000",0,0,0,0,0,0,0,0,0,0,0,0,"10,000",21
113/07/10,4743,合一,"263,000","215,000","48,000",0,0,0,"263,000","215,000","48,000",0,0,0,"5,000","1,000","4,000",438,"2,563","-2,125","5,438","3,563","1,875","49,875",22
113/07/10,4744,皇將,"23,000","23,000",0,0,0,0,"23,000","23,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
113/07/10,4745,合富-KY,"1,000","1,000",0,0,0,0,"1,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
113/07/10,4747,強生,"30,000","74,000","-44,000",0,0,0,"30,000","74,000","-44,000",0,0,0,0,0,0,"2,000","1,467",533,"2,000","1,467",533,"-43,467",22
113/07/10,4754,國碳科,"2,000","2,000",0,0,0,0,"2,000","2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
113/07/10,4760,勤凱,"151,000","71,000","80,000",0,0,0,"151,000","71,000","80,000",0,0,0,"8,000",0,"8,000",0,208,-208,"8,000",208,"7,792","87,792",31
113/07/10,4767,誠泰科技,0,"3,000","-3,000",0,0,0,0,"3,000","-3,000",0,0,0,0,0,0,0,0,0,0,0,0,"-3,000",21
113/07/10,4768,晶呈科技,"179,000","504,000","-325,000",0,0,0,"179,000","504,000","-325,000",0,0,0,0,"10,000","-10,000","79,000","23,000","56,000","79,000","33,000","46,000","-279,000",21
113/07/10,4806,昇華,"4,000","3,000","1,000",0,0,0,"4,000","3,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0,"1,000",32
113/07/10,4903,聯光通,"472,000","52,000","420,000",0,0,0,"472,000","52,000","420,000",0,0,0,0,0,0,0,0,0,0,0,0,"420,000",27
113/07/10,4905,台聯電,"19,000","3,000","16,000",0,0,0,"19,000","3,000","16,000",0,0,0,0,0,0,0,0,0,0,0,0,"16,000",27
113/07/10,4907,富宇,"76,000","41,000","35,000",0,0,0,"76,000","41,000","35,000",0,0,0,0,0,0,0,0,0,0,0,0,"35,000",14
113/07/10,4908,前鼎,"2,080,000","1,124,000","956,000",0,0,0,"2,080,000","1,124,000","956,000",0,0,0,0,0,0,"230,829","158,192","72,637","230,829","158,192","72,637","1,028,637",27
113/07/10,4909,新復興,"3,447,000","3,077,000","370,000",0,0,0,"3,447,000","3,077,000","370,000",0,0,0,"50,000","10,000","40,000","4,000","3,166",834,"54,000","13,166","40,834","410,834",27
113/07/10,4911,德英,"8,000","1,000","7,000",0,0,0,"8,000","1,000","7,000",0,0,0,0,0,0,0,0,0,0,0,0,"7,000",22
113/07/10,4923,力士,"20,000","1,000","19,000",0,0,0,"20,000","1,000","19,000",0,0,0,0,0,0,0,0,0,0,0,0,"19,000",24
113/07/10,4924,欣厚-KY,"16,000","11,000","5,000",0,0,0,"16,000","11,000","5,000",0,0,0,0,0,0,0,0,0,0,0,0,"5,000",25
113/07/10,4931,新盛力,"83,000","6,000","77,000",0,0,0,"83,000","6,000","77,000",0,0,0,0,0,0,0,1,-1,0,1,-1,"76,999",25
113/07/10,4933,友輝,"63,000","34,000","29,000",0,0,0,"63,000","34,000","29,000",0,0,0,"15,000",0,"15,000","1,000",25,975,"16,000",25,"15,975","44,975",26
113/07/10,4939,亞電,"18,000","7,000","11,000",0,0,0,"18,000","7,000","11,000",0,0,0,0,0,0,0,0,0,0,0,0,"11,000",28
113/07/10,4945,陞達科技,"72,000","50,000","22,000",0,0,0,"72,000","50,000","22,000",0,0,0,0,0,0,"1,306",822,484,"1,306",822,484,"22,484",24
113/07/10,4946,辣椒,"3,000",0,"3,000",0,0,0,"3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,"3,000",32
113/07/10,4951,精拓科,"32,000","21,000","11,000",0,0,0,"32,000","21,000","11,000",0,0,0,0,0,0,"35,000",0,"35,000","35,000",0,"35,000","46,000",24
113/07/10,4953,緯軟,"12,000","102,000","-90,000",0,0,0,"12,000","102,000","-90,000",0,0,0,0,0,0,"3,000","21,626","-18,626","3,000","21,626","-18,626","-108,626",30
113/07/10,4966,譜瑞-KY,"454,050","611,825","-157,775",0,0,0,"454,050","611,825","-157,775","16,000",0,"16,000","2,000",0,"2,000","36,913","15,734","21,179","38,913","15,734","23,179","-118,596",24
113/07/10,4971,IET-KY,"15,000","10,000","5,000",0,0,0,"15,000","10,000","5,000",0,0,0,"1,000",0,"1,000",0,0,0,"1,000",0,"1,000","6,000",24
113/07/10,4972,湯石照明,"1,000","2,000","-1,000",0,0,0,"1,000","2,000","-1,000",0,0,0,0,0,0,"5,000","4,332",668,"5,000","4,332",668,-332,26
113/07/10,4973,廣穎,"122,000","143,000","-21,000",0,0,0,"122,000","143,000","-21,000",0,0,0,0,"6,000","-6,000",0,0,0,0,"6,000","-6,000","-27,000",24
113/07/10,4974,亞泰,"59,000","18,000","41,000",0,0,0,"59,000","18,000","41,000",0,0,0,"13,000",0,"13,000",0,0,0,"13,000",0,"13,000","54,000",28
113/07/10,4979,華星光,"1,424,000","2,182,000","-758,000",0,0,0,"1,424,000","2,182,000","-758,000",0,0,0,0,0,0,"324,165","186,605","137,560","324,165","186,605","137,560","-620,440",27
113/07/10,4987,科誠,"3,000","1,000","2,000",0,0,0,"3,000","1,000","2,000",0,0,0,0,0,0,0,0,0,0,0,0,"2,000",25
113/07/10,4991,環宇-KY,"145,000","42,000","103,000",0,0,0,"145,000","42,000","103,000",0,0,0,0,0,0,0,0,0,0,0,0,"103,000",24
113/07/10,4995,晶達,"95,000","38,000","57,000",0,0,0,"95,000","38,000","57,000",0,0,0,"23,000",0,"23,000",0,0,0,"23,000",0,"23,000","80,000",26
113/07/10,5009,榮剛,"913,400","314,000","599,400",0,0,0,"913,400","314,000","599,400",0,0,0,"9,000","20,000","-11,000","50,000","5,000","45,000","59,000","25,000","34,000","633,400",10
113/07/10,5011,久陽,"149,000","47,000","102,000",0,0,0,"149,000","47,000","102,000",0,0,0,"3,000",0,"3,000",0,0,0,"3,000",0,"3,000","105,000",10
113/07/10,5014,建錩,"50,000","666,470","-616,470",0,0,0,"50,000","666,470","-616,470",0,0,0,0,0,0,0,0,0,0,0,0,"-616,470",10
113/07/10,5015,華祺,"18,000","1,000","17,000",0,0,0,"18,000","1,000","17,000",0,0,0,0,0,0,"1,000",128,872,"1,000",128,872,"17,872",10
113/07/10,5016,松和,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",10
113/07/10,5201,凱衛,"1,000","5,000","-4,000",0,0,0,"1,000","5,000","-4,000",0,0,0,0,0,0,0,0,0,0,0,0,"-4,000",30
113/07/10,5202,力新,"1,122,000","407,000","715,000",0,0,0,"1,122,000","407,000","715,000",0,0,0,"2,000","2,000",0,0,0,0,"2,000","2,000",0,"715,000",30
113/07/10,5206,坤悅,"145,000","2,000","143,000",0,0,0,"145,000","2,000","143,000",0,0,0,0,0,0,9,0,9,9,0,9,"143,009",14
113/07/10,5209,新鼎,"7,000","5,000","2,000",0,0,0,"7,000","5,000","2,000",0,0,0,"25,000",0,"25,000","1,000","1,530",-530,"26,000","1,530","24,470","26,470",20
113/07/10,5210,寶碩,"29,000","52,000","-23,000",0,0,0,"29,000","52,000","-23,000",0,0,0,0,0,0,"1,000",956,44,"1,000",956,44,"-22,956",30
113/07/10,5211,蒙恬,"18,000","19,000","-1,000",0,0,0,"18,000","19,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",30
113/07/10,5213,亞昕,"448,000","256,000","192,000",0,0,0,"448,000","256,000","192,000",0,0,0,"2,000",0,"2,000",0,0,0,"2,000",0,"2,000","194,000",14
113/07/10,5220,萬達光電,"1,000","1,000",0,0,0,0,"1,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
113/07/10,5223,安力-KY,"1,000","1,000",0,0,0,0,"1,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
113/07/10,5227,立凱-KY,"29,000","4,000","25,000",0,0,0,"29,000","4,000","25,000",0,0,0,0,0,0,"3,000","3,044",-44,"3,000","3,044",-44,"24,956",28
113/07/10,5228,鈺鎧,"3,000",0,"3,000",0,0,0,"3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,"3,000",28
113/07/10,5230,雷笛克光學,"104,000","254,000","-150,000",0,0,0,"104,000","254,000","-150,000",0,0,0,0,0,0,0,317,-317,0,317,-317,"-150,317",26
113/07/10,5236,凌陽創新,"73,000","64,000","9,000",0,0,0,"73,000","64,000","9,000",0,0,0,0,"13,000","-13,000","6,000","1,166","4,834","6,000","14,166","-8,166",834,24
113/07/10,5245,智晶,"15,000","1,000","14,000",0,0,0,"15,000","1,000","14,000",0,0,0,0,0,0,"5,483","5,044",439,"5,483","5,044",439,"14,439",26
113/07/10,5251,天鉞電,"470,000","152,000","318,000",0,0,0,"470,000","152,000","318,000",0,0,0,"11,000",0,"11,000","1,000","1,102",-102,"12,000","1,102","10,898","328,898",26
113/07/10,5263,智崴,"146,000","67,000","79,000",0,0,0,"146,000","67,000","79,000",0,0,0,"1,000","5,000","-4,000","17,000",0,"17,000","18,000","5,000","13,000","92,000",32
113/07/10,5272,笙科,"1,090,000","839,000","251,000",0,0,0,"1,090,000","839,000","251,000",0,0,0,0,0,0,"1,000",828,172,"1,000",828,172,"251,172",24
113/07/10,5274,信驊,"139,339","136,053","3,286",0,0,0,"139,339","136,053","3,286",400,"10,000","-9,600","2,000","3,383","-1,383","1,837","2,763",-926,"3,837","6,146","-2,309","-8,623",24
113/07/10,5276,達輝-KY,"2,000","3,000","-1,000",0,0,0,"2,000","3,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",20
113/07/10,5287,數字,"5,529","27,511","-21,982",0,0,0,"5,529","27,511","-21,982",0,0,0,0,"5,000","-5,000",0,0,0,0,"5,000","-5,000","-26,982",36
113/07/10,5289,宜鼎,"174,605","248,176","-73,571",0,0,0,"174,605","248,176","-73,571","1,500","13,000","-11,500",0,0,0,"5,000","10,761","-5,761","5,000","10,761","-5,761","-90,832",25
113/07/10,5291,邑昇,"9,000",0,"9,000",0,0,0,"9,000",0,"9,000",0,0,0,0,0,0,0,0,0,0,0,0,"9,000",28
113/07/10,5299,杰力,"56,000","13,000","43,000",0,0,0,"56,000","13,000","43,000",0,0,0,0,0,0,0,0,0,0,0,0,"43,000",24
113/07/10,5301,寶得利,0,"2,000","-2,000",0,0,0,0,"2,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,"-2,000",16
113/07/10,5302,太欣,"311,000","115,000","196,000",0,0,0,"311,000","115,000","196,000",0,0,0,"64,000",0,"64,000",0,0,0,"64,000",0,"64,000","260,000",24
113/07/10,5309,系統電,"6,112,000","6,720,070","-608,070",0,0,0,"6,112,000","6,720,070","-608,070",0,0,0,"32,000","4,000","28,000","605,528","237,910","367,618","637,528","241,910","395,618","-212,452",28
113/07/10,5310,天剛,"6,000","7,000","-1,000",0,0,0,"6,000","7,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",30
113/07/10,5312,寶島科,"1,000","11,000","-10,000",0,0,0,"1,000","11,000","-10,000",0,0,0,0,0,0,0,0,0,0,0,0,"-10,000",22
113/07/10,5314,世紀,"23,000","8,000","15,000",0,0,0,"23,000","8,000","15,000",0,0,0,0,0,0,0,0,0,0,0,0,"15,000",24
113/07/10,5315,光聯,"13,000","32,000","-19,000",0,0,0,"13,000","32,000","-19,000",0,0,0,0,0,0,0,0,0,0,0,0,"-19,000",26
113/07/10,5321,美而快,"9,000","6,000","3,000",0,0,0,"9,000","6,000","3,000",0,0,0,0,0,0,0,0,0,0,0,0,"3,000",36
113/07/10,5324,士開,"593,000","36,000","557,000",0,0,0,"593,000","36,000","557,000",0,0,0,0,0,0,0,0,0,0,0,0,"557,000",14
113/07/10,5328,華容,"1,544,000","1,694,000","-150,000",0,0,0,"1,544,000","1,694,000","-150,000",0,0,0,0,0,0,0,0,0,0,0,0,"-150,000",28
113/07/10,5340,建榮,"116,000","235,000","-119,000",0,0,0,"116,000","235,000","-119,000",0,0,0,"9,000",0,"9,000","8,000","30,185","-22,185","17,000","30,185","-13,185","-132,185",28
113/07/10,5344,立衛,"31,000","1,000","30,000",0,0,0,"31,000","1,000","30,000",0,0,0,0,0,0,0,0,0,0,0,0,"30,000",24
113/07/10,5345,天揚,200,0,200,0,0,0,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,200,20
113/07/10,5347,世界,"2,029,945","5,084,000","-3,054,055",0,0,0,"2,029,945","5,084,000","-3,054,055","599,000","889,000","-290,000","91,000","241,000","-150,000","167,050","127,287","39,763","258,050","368,287","-110,237","-3,454,292",24
113/07/10,5348,正能量智能,0,"4,000","-4,000",0,0,0,0,"4,000","-4,000",0,0,0,0,0,0,0,0,0,0,0,0,"-4,000",27
