時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
13:00:35,"22,861.63","19,959.97","20,638.88","16,092.08",163.66,"2,364.88",158.41,667.39,422.38,114.98,142.39,177.93,77.19,50.38,338.15,140.95,286.36,414.11,"1,224.72",619.10,262.38,41.62,161.77,234.24,261.11,196.47,172.76,587.18,201.39,122.43,"2,099.43",317.14,74.83,128.48,69.46,104.08,143.22,379.74
13:00:40,"22,902.54","20,000.98","20,635.48","16,091.65",163.66,"2,364.88",158.40,667.39,422.42,114.98,142.38,177.93,77.19,50.38,338.27,140.84,286.36,414.10,"1,228.00",621.52,262.31,41.63,161.72,234.27,261.09,196.47,173.08,587.21,201.39,122.41,"2,098.52",317.14,74.83,128.55,69.46,104.08,143.22,379.75
13:00:45,"22,861.51","19,961.17","20,635.20","16,092.31",163.66,"2,364.88",158.40,667.26,422.49,114.98,142.38,177.93,77.19,50.38,338.27,140.97,286.36,414.10,"1,224.81",619.08,262.25,41.63,161.75,234.28,261.08,196.47,173.07,587.20,201.40,122.41,"2,098.27",316.82,74.83,128.58,69.46,104.10,143.22,379.75
13:00:50,"22,899.38","19,998.47","20,634.05","16,091.99",163.66,"2,364.88",158.33,667.53,422.48,114.98,142.39,177.93,77.19,50.38,338.09,140.84,286.36,414.12,"1,227.80",621.54,262.19,41.62,161.73,234.28,261.00,196.47,172.75,587.16,201.43,122.41,"2,098.01",316.82,74.83,128.55,69.46,104.10,143.22,379.98
13:00:55,"22,900.04","19,999.12","20,635.87","16,094.14",163.60,"2,364.88",158.38,667.53,422.43,114.98,142.39,177.93,77.19,50.38,338.09,140.86,286.50,414.16,"1,227.80",621.55,262.19,41.63,161.69,234.28,260.88,196.47,172.75,587.18,201.52,122.41,"2,098.01",317.18,74.83,128.55,69.46,104.12,143.22,379.98
13:01:00,"22,911.54","20,007.77","20,648.74","16,100.33",163.79,"2,366.32",158.51,667.88,422.50,114.98,142.45,178.02,77.23,50.38,337.97,140.99,286.50,414.34,"1,228.35",621.60,262.61,41.65,161.84,234.39,261.01,196.47,173.09,587.18,201.57,122.41,"2,100.29",316.86,74.95,128.55,69.53,104.12,143.41,380.03
13:01:05,"22,901.89","19,999.74","20,638.35","16,092.94",163.66,"2,361.98",158.37,667.61,422.37,114.97,142.45,178.00,77.23,50.38,338.15,140.99,286.36,414.38,"1,227.88",621.43,262.57,41.62,161.79,234.38,261.01,196.45,172.74,587.28,201.31,122.41,"2,099.06",316.88,74.83,128.55,69.53,104.12,143.41,380.05
13:01:10,"22,893.55","19,992.85","20,632.92","16,090.91",163.60,"2,361.98",158.41,667.33,422.45,114.97,142.41,177.98,77.20,50.38,338.15,140.84,286.36,414.15,"1,227.37",621.21,262.16,41.64,161.39,234.24,260.88,196.45,173.05,587.26,201.49,122.41,"2,097.94",316.85,74.83,128.55,69.53,104.05,143.04,379.81
13:01:15,"22,893.55","19,993.17","20,632.23","16,091.22",163.60,"2,361.98",158.37,667.33,422.45,114.97,142.41,177.98,77.20,50.38,338.15,140.84,286.50,414.15,"1,227.39",621.19,262.17,41.63,161.39,234.32,260.88,196.45,173.05,587.27,201.42,122.41,"2,097.66",316.85,74.95,128.55,69.53,104.03,142.66,380.11
13:01:20,"22,856.31","19,956.05","20,635.98","16,093.09",163.60,"2,361.61",158.46,667.46,422.45,114.97,142.41,177.98,77.20,50.38,338.15,140.96,286.50,414.14,"1,224.39",618.77,262.44,41.64,161.51,234.26,260.88,196.45,173.06,587.27,201.49,122.38,"2,098.31",316.85,74.95,128.55,69.53,104.03,142.48,380.12
13:01:25,"22,896.47","19,995.85","20,634.08","16,092.81",163.60,"2,363.05",158.45,667.46,422.38,114.98,142.41,177.99,77.20,50.38,338.09,140.96,286.39,414.14,"1,227.57",621.20,262.46,41.63,161.51,234.31,260.90,196.51,173.05,587.17,201.46,122.41,"2,097.81",316.83,74.95,128.55,69.53,104.03,142.48,380.11
13:01:30,"22,898.19","19,997.70","20,632.28","16,091.26",163.60,"2,363.05",158.42,667.08,422.39,114.98,142.42,178.00,77.20,50.38,338.09,140.96,286.39,414.12,"1,227.75",621.50,262.48,41.64,161.39,234.28,260.90,196.51,172.76,587.03,201.42,122.41,"2,097.66",316.83,74.95,128.50,69.53,104.03,142.48,380.07
13:01:35,"22,901.37","20,000.10","20,634.55","16,091.45",163.60,"2,363.05",158.41,667.08,422.39,114.98,142.42,178.00,77.20,50.38,338.09,140.99,286.39,414.16,"1,227.94",621.49,262.52,41.65,161.40,234.28,260.98,196.53,173.07,587.03,201.45,122.41,"2,098.29",316.83,74.95,128.52,69.53,103.97,142.48,380.08
13:01:40,"22,853.55","19,952.87","20,636.17","16,091.63",163.79,"2,363.43",158.51,667.08,422.39,114.99,142.42,178.00,77.20,50.36,338.09,140.86,286.39,414.16,"1,224.16",618.77,262.43,41.63,161.42,234.24,260.97,196.53,172.74,586.97,201.42,122.41,"2,098.73",316.78,74.95,128.52,69.53,103.98,142.48,380.07
13:01:45,"22,898.09","19,997.10","20,634.23","16,091.82",163.79,"2,363.43",158.46,667.34,422.45,114.99,142.42,178.00,77.20,50.36,338.21,140.86,286.39,414.16,"1,227.69",621.26,262.44,41.65,161.71,234.24,260.97,196.53,173.05,586.98,201.43,122.38,"2,098.11",316.82,74.95,128.48,69.53,103.98,142.49,380.07
13:01:50,"22,897.28","19,996.61","20,632.86","16,091.27",163.66,"2,363.35",158.46,667.05,422.48,114.99,142.42,178.00,77.20,50.36,338.21,140.85,286.39,414.17,"1,227.66",621.36,262.07,41.63,161.71,234.26,260.98,196.53,173.05,586.98,201.43,122.38,"2,097.84",316.77,74.95,128.55,69.53,104.00,142.49,380.07
13:01:55,"22,895.09","19,994.41","20,632.52","16,090.63",163.66,"2,363.35",158.31,667.31,422.37,114.99,142.41,177.98,77.20,50.36,338.21,140.85,286.57,414.17,"1,227.50",621.21,262.16,41.64,161.71,234.25,260.95,196.53,173.05,586.96,201.44,122.42,"2,097.90",316.86,74.95,128.59,69.53,104.01,142.49,380.05
13:02:00,"22,909.52","20,006.25","20,645.93","16,098.59",163.66,"2,363.35",158.45,667.85,422.56,115.07,142.44,177.99,77.22,50.36,338.09,140.96,286.57,414.61,"1,228.27",621.56,262.59,41.66,161.81,234.34,261.06,196.53,173.09,586.94,201.63,122.42,"2,099.89",316.80,74.95,128.60,69.53,104.15,142.68,380.12
13:02:05,"22,903.40","20,000.94","20,641.33","16,095.51",163.66,"2,361.53",158.46,667.84,422.55,114.99,142.44,177.99,77.22,50.36,338.09,140.84,286.57,414.56,"1,227.91",621.55,262.41,41.63,161.76,234.25,261.07,196.53,172.75,587.10,201.56,122.42,"2,099.30",316.48,74.95,128.60,69.53,104.15,142.68,380.06
13:02:10,"22,895.39","19,994.81","20,631.43","16,089.74",163.72,"2,361.53",158.34,667.03,422.55,114.96,142.40,177.98,77.19,50.36,338.21,140.85,286.43,414.36,"1,227.56",621.36,262.07,41.65,161.39,234.28,261.00,196.53,173.04,587.03,201.43,122.42,"2,097.80",316.17,74.95,128.60,69.53,104.07,142.30,380.06
13:02:15,"22,852.85","19,952.85","20,630.27","16,086.99",163.72,"2,361.53",158.20,667.03,422.57,115.03,142.42,178.04,77.19,50.38,338.39,140.84,286.30,414.35,"1,224.27",618.78,262.28,41.63,161.38,234.28,260.89,196.53,173.04,586.99,201.40,122.42,"2,098.15",316.17,74.95,128.52,69.40,104.01,142.30,379.82
13:02:20,"22,891.25","19,990.42","20,629.75","16,086.54",163.72,"2,361.53",158.15,667.04,422.57,115.03,142.42,178.04,77.19,50.38,338.27,140.87,286.30,414.35,"1,227.28",621.23,262.27,41.65,161.39,234.21,260.89,196.53,172.74,586.96,201.40,122.42,"2,098.10",316.20,74.95,128.48,69.40,104.01,142.30,379.77
13:02:25,"22,852.85","19,952.63","20,631.56","16,087.73",163.66,"2,361.53",158.23,667.04,422.58,114.97,142.42,178.04,77.19,50.38,338.27,140.87,286.16,414.35,"1,224.23",618.90,262.05,41.64,161.64,234.21,260.89,196.53,172.74,587.01,201.40,122.42,"2,098.34",316.26,74.95,128.48,69.40,104.01,142.30,380.06
13:02:30,"22,892.36","19,992.12","20,628.04","16,086.67",163.66,"2,361.91",158.25,667.04,422.46,114.97,142.41,178.02,77.19,50.38,338.27,140.84,286.20,414.32,"1,227.41",621.35,262.06,41.63,161.62,234.22,260.88,196.53,172.73,587.04,201.40,122.42,"2,097.56",316.28,74.95,128.56,69.40,104.00,142.30,379.82
13:02:35,"22,893.71","19,993.02","20,628.72","16,085.98",163.66,"2,361.83",158.14,667.04,422.43,115.00,142.41,178.03,77.19,50.38,338.09,140.84,286.20,414.34,"1,227.50",621.15,262.33,41.64,161.63,234.32,260.86,196.53,173.04,587.11,201.43,122.42,"2,097.94",316.28,74.95,128.48,69.40,104.00,142.30,379.77
13:02:40,"22,893.74","19,993.28","20,629.30","16,087.48",163.66,"2,361.83",158.19,667.04,422.40,114.97,142.40,178.00,77.19,50.38,338.27,140.96,286.20,414.35,"1,227.49",621.19,262.24,41.64,161.64,234.27,260.86,196.53,173.04,587.11,201.45,122.41,"2,097.73",316.28,74.95,128.44,69.40,104.06,142.30,379.77
13:02:45,"22,891.59","19,991.00","20,627.02","16,084.17",163.66,"2,360.82",158.20,667.05,422.45,115.08,142.39,177.97,77.19,50.38,338.30,140.84,286.17,414.35,"1,227.38",621.35,262.08,41.66,161.42,234.24,260.93,196.53,172.72,587.13,201.26,122.41,"2,097.89",316.28,74.83,128.37,69.40,104.08,142.48,379.77
13:02:50,"22,891.56","19,990.58","20,629.01","16,085.15",163.66,"2,359.38",158.20,667.05,422.42,115.08,142.39,177.97,77.19,50.38,338.12,140.83,286.17,414.35,"1,227.32",621.29,262.18,41.65,161.39,234.22,260.98,196.53,172.72,587.14,201.46,122.42,"2,098.23",316.28,74.83,128.36,69.40,104.06,142.48,379.77
13:02:55,"22,890.67","19,989.37","20,627.05","16,081.65",163.66,"2,359.38",158.00,667.05,422.26,115.00,142.40,177.97,77.19,50.38,338.12,140.83,286.17,414.35,"1,227.31",621.21,262.17,41.65,161.65,234.22,260.98,196.53,172.71,586.97,201.41,122.42,"2,098.53",316.21,74.83,128.36,69.40,104.02,142.48,379.77
13:03:00,"22,901.93","19,999.38","20,640.35","16,093.92",163.79,"2,362.27",158.20,667.89,422.47,115.05,142.44,178.00,77.22,50.38,338.30,140.95,286.45,414.75,"1,227.82",621.39,262.51,41.64,161.81,234.39,260.98,196.53,172.75,587.06,201.47,122.42,"2,099.41",316.54,74.95,128.40,69.53,104.16,142.48,380.03
13:03:05,"22,896.15","19,994.76","20,632.90","16,088.70",163.66,"2,360.82",158.14,667.89,422.38,114.96,142.43,177.96,77.22,50.37,338.12,140.84,286.45,414.71,"1,227.58",621.19,262.32,41.64,161.85,234.20,260.99,196.53,173.04,587.03,201.46,122.42,"2,098.50",316.22,74.83,128.25,69.53,104.14,142.48,380.02
13:03:10,"22,886.39","19,987.23","20,621.80","16,082.58",163.61,"2,362.27",157.99,667.08,422.44,114.99,142.39,177.96,77.19,50.37,338.12,140.84,286.17,414.47,"1,227.11",621.18,262.07,41.62,161.40,234.23,260.99,196.53,172.71,586.96,201.25,122.42,"2,096.73",315.90,74.95,128.24,69.53,104.07,142.48,379.66
13:03:15,"22,887.52","19,988.13","20,621.88","16,081.94",163.67,"2,359.38",157.99,667.16,422.37,114.99,142.39,177.97,77.19,50.37,338.12,140.84,286.17,414.36,"1,227.20",621.19,262.07,41.62,161.63,234.20,260.97,196.53,172.71,587.06,201.43,122.42,"2,096.91",315.79,74.83,128.24,69.53,104.07,142.48,379.65
13:03:20,"22,888.82","19,988.99","20,624.66","16,083.81",163.61,"2,359.38",158.08,667.16,422.40,115.07,142.39,177.94,77.19,50.37,338.30,140.84,286.17,414.36,"1,227.23",621.20,262.06,41.64,161.63,234.21,260.97,196.53,172.71,586.99,201.46,122.42,"2,097.27",315.75,74.83,128.24,69.53,104.07,142.48,379.95
13:03:25,"22,888.59","19,988.81","20,624.44","16,083.71",163.61,"2,359.44",158.07,667.40,422.36,114.96,142.40,177.99,77.19,50.37,338.30,140.84,286.31,414.36,"1,227.21",621.19,262.09,41.63,161.68,234.15,260.97,196.53,172.71,587.02,201.43,122.43,"2,097.23",315.79,74.83,128.24,69.53,104.07,142.48,379.95
13:03:30,"22,887.21","19,987.56","20,625.49","16,085.30",163.61,"2,359.44",158.18,667.32,422.36,114.96,142.40,177.99,77.18,50.37,338.30,140.85,286.31,414.35,"1,227.08",621.16,262.09,41.63,161.43,234.15,260.97,196.53,172.71,587.08,201.49,122.43,"2,097.14",315.76,74.95,128.24,69.53,104.07,142.48,379.65
13:03:35,"22,845.30","19,947.01","20,622.98","16,083.71",163.61,"2,362.33",158.10,667.19,422.28,114.96,142.40,177.98,77.19,50.37,338.30,140.83,286.31,414.35,"1,223.88",618.72,262.08,41.62,161.38,234.15,260.97,196.53,172.71,587.08,201.31,122.43,"2,096.80",315.80,74.95,128.19,69.53,104.08,142.48,379.68
13:03:40,"22,844.71","19,945.59","20,626.96","16,085.52",163.61,"2,362.33",158.11,667.19,422.36,114.97,142.39,177.96,77.19,50.37,338.30,140.83,286.35,414.35,"1,223.72",618.71,262.17,41.61,161.36,234.15,260.98,196.53,172.39,587.09,201.46,122.43,"2,097.53",315.80,74.95,128.19,69.53,104.08,142.47,379.68
13:03:45,"22,885.09","19,985.31","20,625.04","16,084.13",163.61,"2,359.44",158.13,667.08,422.36,114.97,142.40,177.98,77.19,50.37,338.30,140.83,286.35,414.36,"1,226.93",621.21,262.06,41.62,161.36,234.15,260.99,196.55,172.39,587.06,201.42,122.43,"2,097.30",315.80,74.95,128.15,69.53,104.10,142.47,379.68
13:03:50,"22,888.51","19,988.11","20,626.61","16,084.11",163.61,"2,359.44",158.06,667.08,422.36,114.97,142.40,177.99,77.19,50.39,338.30,140.83,286.21,414.37,"1,227.15",621.22,262.13,41.63,161.37,234.14,260.97,196.57,172.71,587.06,201.57,122.43,"2,097.78",315.45,74.95,128.19,69.53,104.10,142.47,379.60
13:03:55,"22,887.21","19,987.89","20,623.95","16,084.60",163.61,"2,359.50",158.06,667.28,422.32,114.97,142.38,177.99,77.17,50.39,338.30,140.83,286.21,414.25,"1,227.12",621.23,262.11,41.62,161.34,234.17,260.97,196.57,172.69,587.07,201.57,122.43,"2,096.86",315.44,74.95,128.16,69.53,104.11,142.46,379.90
13:04:00,"22,897.92","19,996.75","20,635.24","16,092.36",163.80,"2,362.40",158.07,668.09,422.49,115.00,142.41,177.98,77.20,50.39,338.30,140.95,286.50,414.52,"1,227.65",621.42,262.53,41.64,161.82,234.27,261.03,196.56,172.41,587.00,201.59,122.43,"2,098.27",315.76,74.95,128.16,69.53,104.20,142.64,380.08
13:04:05,"22,891.60","19,991.63","20,628.08","16,087.58",163.80,"2,362.40",158.06,668.06,422.36,115.00,142.38,177.98,77.17,50.39,338.18,140.83,286.45,414.25,"1,227.35",621.20,262.29,41.63,161.78,234.20,261.03,196.56,172.69,587.13,201.46,122.40,"2,097.34",315.79,74.95,128.12,69.53,104.18,142.64,379.73
13:04:10,"22,884.42","19,985.65","20,620.43","16,082.14",163.67,"2,359.50",157.97,667.53,422.44,114.89,142.37,177.98,77.17,50.39,338.18,140.83,286.17,414.24,"1,227.00",621.17,262.03,41.63,161.34,234.09,261.27,196.56,172.68,587.09,201.37,122.40,"2,096.43",315.50,74.95,128.15,69.40,104.13,142.27,379.94
13:04:15,"22,884.31","19,985.96","20,619.12","16,082.06",163.61,"2,359.44",158.01,667.45,422.36,114.88,142.37,177.96,77.17,50.39,338.06,140.81,286.18,414.24,"1,227.03",621.19,262.22,41.63,161.59,234.09,261.20,196.56,172.36,587.01,201.52,122.40,"2,096.06",315.44,74.95,128.11,69.40,104.15,142.27,379.63
13:04:20,"22,885.97","19,987.55","20,616.65","16,079.03",163.61,"2,359.38",157.97,667.15,422.36,114.91,142.37,177.96,77.17,50.39,338.06,140.79,286.18,414.37,"1,227.22",621.20,262.17,41.64,161.59,234.17,261.20,196.56,172.65,586.84,201.40,122.40,"2,096.09",315.44,74.83,128.11,69.40,104.13,142.27,379.65
13:04:25,"22,881.76","19,984.02","20,613.88","16,077.78",163.61,"2,359.38",158.02,667.07,422.27,114.91,142.39,178.00,77.17,50.39,338.06,140.79,286.18,414.37,"1,226.97",621.14,262.20,41.64,161.59,234.17,261.30,196.56,172.31,586.95,201.24,122.40,"2,095.57",315.51,74.83,128.03,69.40,104.13,142.27,379.65
13:04:30,"22,883.74","19,985.64","20,615.68","16,078.83",163.61,"2,359.38",158.03,666.85,422.35,114.91,142.38,178.00,77.16,50.39,338.24,140.79,286.18,414.41,"1,227.07",621.16,262.08,41.62,161.59,234.13,261.23,196.56,172.62,587.19,201.19,122.40,"2,095.85",315.51,74.95,128.03,69.40,104.10,142.27,379.65
13:04:35,"22,884.36","19,985.78","20,617.85","16,079.77",163.61,"2,360.82",158.08,666.87,422.21,114.90,142.38,178.00,77.16,50.40,338.24,140.78,286.18,414.43,"1,227.06",621.19,262.18,41.61,161.34,234.13,261.16,196.56,172.62,587.18,201.23,122.41,"2,096.26",315.54,74.95,128.03,69.33,104.10,142.27,379.68
13:04:40,"22,841.18","19,944.24","20,613.83","16,077.31",163.61,"2,360.82",157.95,666.87,422.33,114.85,142.38,178.00,77.16,50.40,338.06,140.78,286.18,414.43,"1,223.80",618.72,262.27,41.63,161.45,234.20,261.18,196.64,172.31,587.18,201.18,122.41,"2,095.68",315.54,74.83,127.96,69.33,104.10,142.27,379.68
13:04:45,"22,842.40","19,945.48","20,616.40","16,080.50",163.67,"2,360.82",157.98,666.87,422.34,114.96,142.38,177.99,77.16,50.40,338.06,140.68,286.22,414.45,"1,223.83",618.68,262.11,41.61,161.45,234.25,260.95,196.64,172.59,587.15,201.31,122.41,"2,095.64",315.56,74.95,127.89,69.33,104.10,142.27,379.98
13:04:50,"22,881.54","19,983.57","20,613.23","16,076.21",163.61,"2,359.38",157.88,666.87,422.20,114.88,142.38,177.97,77.18,50.40,338.06,140.66,286.26,414.45,"1,226.97",621.17,262.20,41.62,161.45,234.28,260.95,196.64,172.29,587.11,201.19,122.40,"2,095.78",315.61,74.95,127.89,69.33,104.10,142.27,379.68
13:04:55,"22,880.46","19,981.84","20,616.84","16,078.12",163.61,"2,357.93",157.98,666.87,422.22,114.87,142.38,177.97,77.17,50.37,338.06,140.66,286.26,414.45,"1,226.79",621.12,262.11,41.63,161.35,234.17,260.94,196.64,172.30,587.10,201.31,122.40,"2,096.37",315.61,74.95,127.89,69.33,104.09,142.25,379.97
13:05:00,"22,894.14","19,993.50","20,629.29","16,086.86",163.74,"2,362.27",158.07,667.49,422.37,114.96,142.42,177.99,77.21,50.37,338.06,140.77,286.43,414.63,"1,227.52",621.33,262.43,41.65,161.57,234.25,260.98,196.64,172.64,587.16,201.43,122.39,"2,097.88",315.93,74.95,127.89,69.46,104.11,142.44,379.94
13:05:05,"22,886.20","19,987.18","20,620.41","16,081.42",163.61,"2,361.96",158.02,667.40,422.35,114.88,142.42,177.98,77.21,50.37,338.06,140.78,286.43,414.32,"1,227.14",621.16,262.34,41.62,161.80,234.24,261.01,196.64,172.30,587.24,201.23,122.39,"2,096.61",315.86,74.95,127.94,69.46,104.05,142.44,379.57
13:05:10,"22,841.12","19,944.76","20,612.27","16,077.46",163.61,"2,360.51",157.97,666.95,422.35,114.90,142.39,177.98,77.18,50.37,338.06,140.77,286.12,413.72,"1,223.84",618.70,262.07,41.63,161.55,234.15,260.83,196.64,172.60,587.19,201.32,122.39,"2,095.17",315.54,74.95,127.90,69.46,103.92,142.26,379.88
13:05:15,"22,882.14","19,984.37","20,612.77","16,076.41",163.74,"2,360.51",157.98,666.86,422.33,114.90,142.39,177.98,77.18,50.37,338.24,140.77,286.05,413.74,"1,227.03",621.13,262.21,41.62,161.56,234.07,260.83,196.64,172.60,587.09,201.19,122.39,"2,095.59",315.54,74.96,127.90,69.46,103.92,142.24,379.88
13:05:20,"22,841.42","19,943.67","20,615.57","16,076.52",163.61,"2,361.96",157.98,667.28,422.28,114.90,142.38,177.97,77.18,50.37,338.24,140.79,286.05,413.60,"1,223.78",618.83,262.18,41.63,161.31,234.07,260.83,196.64,172.28,587.10,201.17,122.39,"2,096.40",315.61,74.96,127.90,69.46,103.92,142.24,379.88
13:05:25,"22,882.89","19,984.83","20,613.82","16,076.72",163.61,"2,361.96",157.98,667.54,422.19,114.90,142.38,177.97,77.18,50.37,338.24,140.79,286.05,413.60,"1,227.06",621.13,262.07,41.62,161.68,234.16,260.83,196.63,172.62,587.15,201.17,122.37,"2,095.83",315.93,74.96,127.90,69.46,103.87,142.24,379.88
13:05:30,"22,883.49","19,985.80","20,612.30","16,076.23",163.80,"2,362.03",157.98,667.28,422.11,114.90,142.38,177.97,77.18,50.37,338.24,140.79,286.05,413.60,"1,227.15",621.15,262.17,41.65,161.67,234.15,260.76,196.63,172.62,587.13,201.16,122.37,"2,095.50",315.61,74.96,127.82,69.46,103.91,142.24,379.86
13:05:35,"22,881.64","19,983.67","20,611.40","16,074.05",163.79,"2,362.03",157.98,667.00,422.13,114.82,142.39,177.97,77.19,50.37,338.06,140.77,286.05,413.61,"1,227.03",621.11,262.10,41.62,161.71,234.10,260.78,196.63,172.60,587.20,201.16,122.37,"2,095.78",315.61,74.84,127.82,69.46,103.91,142.24,379.62
13:05:40,"22,839.09","19,943.34","20,607.13","16,073.37",163.72,"2,362.03",157.98,667.00,422.13,114.79,142.39,177.97,77.19,50.37,338.06,140.76,286.02,413.58,"1,223.82",618.73,262.00,41.62,161.55,234.11,260.78,196.63,172.60,587.18,201.16,122.37,"2,094.67",315.57,74.84,127.78,69.46,103.91,142.24,379.62
13:05:45,"22,880.88","19,983.60","20,608.22","16,072.66",163.58,"2,362.03",158.03,667.00,421.96,114.82,142.39,177.97,77.19,50.37,338.06,140.78,286.05,413.53,"1,227.05",621.17,262.06,41.62,161.55,234.15,260.75,196.60,172.62,587.13,201.16,122.37,"2,095.18",315.58,74.84,127.82,69.45,103.91,142.24,379.56
13:05:50,"22,877.03","19,980.27","20,605.49","16,070.90",163.58,"2,359.14",158.03,667.00,421.88,114.83,142.38,177.94,77.19,50.37,338.06,140.78,286.05,413.55,"1,226.83",621.12,262.00,41.61,161.64,234.17,260.85,196.60,172.28,587.10,201.04,122.37,"2,094.81",315.58,74.96,127.78,69.45,103.91,142.24,379.57
13:05:55,"22,877.66","19,980.69","20,606.51","16,071.44",163.64,"2,359.14",157.94,666.72,421.88,114.72,142.38,177.94,77.19,50.38,338.18,140.79,286.05,413.59,"1,226.85",621.14,262.00,41.61,161.64,234.16,260.87,196.61,172.28,587.15,201.15,122.37,"2,094.98",315.58,74.96,127.85,69.45,103.91,142.23,379.56
13:06:00,"22,892.61","19,993.05","20,624.16","16,084.48",163.77,"2,362.03",158.07,667.30,422.22,114.88,142.43,177.97,77.22,50.38,338.36,140.80,286.34,414.57,"1,227.54",621.35,262.48,41.64,161.47,234.32,260.97,196.61,172.62,587.03,201.33,122.37,"2,096.95",315.90,74.96,127.85,69.45,104.01,142.79,379.93
13:06:05,"22,845.65","19,948.24","20,619.24","16,082.40",163.71,"2,362.03",158.02,667.30,422.27,114.88,142.38,177.90,77.20,50.38,338.21,140.78,286.34,414.56,"1,224.01",618.69,262.40,41.63,161.52,234.25,260.77,196.61,172.61,587.08,201.33,122.37,"2,096.01",315.88,74.96,127.85,69.45,104.01,142.79,379.58
13:06:10,"22,832.81","19,937.37","20,605.50","16,072.02",163.58,"2,362.01",157.87,666.33,422.18,114.80,142.38,177.96,77.18,50.38,338.21,140.80,286.05,413.64,"1,223.38",618.65,261.91,41.62,161.30,234.03,260.73,196.61,172.28,587.21,201.09,122.37,"2,094.53",315.23,74.96,127.85,69.45,103.92,142.23,379.62
13:06:15,"22,835.64","19,939.63","20,606.13","16,070.99",163.58,"2,359.11",157.87,666.41,422.12,114.80,142.37,177.92,77.18,50.38,338.21,140.80,286.03,413.62,"1,223.58",618.67,262.07,41.62,161.55,234.03,260.76,196.61,172.29,587.22,201.16,122.37,"2,094.98",315.23,74.96,127.89,69.45,103.92,142.23,379.52
13:06:20,"22,874.52","19,978.50","20,602.67","16,069.96",163.57,"2,359.11",157.88,666.41,422.04,114.79,142.35,177.87,77.18,50.38,338.21,140.81,286.03,413.59,"1,226.71",621.09,262.07,41.62,161.55,234.00,260.83,196.61,172.29,587.20,201.10,122.37,"2,094.20",315.23,74.96,127.89,69.45,103.92,142.23,379.54
13:06:25,"22,876.89","19,980.57","20,604.15","16,070.85",163.57,"2,359.55",157.98,666.40,422.04,114.79,142.34,177.85,77.18,50.38,338.21,140.79,286.00,413.62,"1,226.85",621.09,261.99,41.62,161.55,234.02,260.98,196.61,172.59,587.23,201.09,122.34,"2,094.42",315.23,74.96,127.94,69.45,103.92,142.23,379.57
13:06:30,"22,874.13","19,977.93","20,603.74","16,070.59",163.57,"2,359.62",157.98,665.87,422.04,114.79,142.32,177.84,77.16,50.38,338.36,140.78,285.97,413.64,"1,226.65",621.07,261.98,41.62,161.54,233.98,261.07,196.61,172.28,587.21,201.14,122.37,"2,094.36",315.23,74.96,127.94,69.45,103.92,142.23,379.57
13:06:35,"22,833.61","19,937.90","20,603.63","16,068.92",163.57,"2,359.62",157.97,666.14,421.96,114.81,142.32,177.84,77.16,50.38,338.18,140.65,285.97,413.64,"1,223.49",618.64,261.97,41.61,161.55,234.00,261.10,196.61,172.28,587.05,201.10,122.37,"2,094.75",315.26,74.96,127.97,69.45,103.90,142.24,379.57
13:06:40,"22,832.80","19,938.35","20,600.95","16,070.12",163.57,"2,362.52",157.97,666.14,421.88,114.89,142.31,177.81,77.16,50.38,338.18,140.67,286.12,413.67,"1,223.50",618.64,261.98,41.61,161.55,234.05,260.78,196.61,172.28,586.98,201.11,122.37,"2,093.65",315.26,74.96,127.97,69.45,103.92,142.24,379.46
13:06:45,"22,830.90","19,936.89","20,600.63","16,071.10",163.57,"2,359.62",157.93,665.89,421.97,114.81,142.32,177.84,77.16,50.38,338.18,140.83,285.97,413.67,"1,223.36",618.62,261.96,41.62,161.30,234.02,260.81,196.51,172.28,587.13,201.13,122.37,"2,093.30",315.55,74.96,128.01,69.32,103.92,142.24,379.75
13:06:50,"22,871.43","19,976.26","20,598.71","16,068.02",163.57,"2,359.62",157.93,665.90,421.88,114.81,142.30,177.81,77.16,50.39,338.06,140.68,285.93,413.58,"1,226.57",621.08,261.96,41.62,161.42,233.94,260.84,196.51,172.28,587.16,201.12,122.37,"2,093.51",315.55,74.84,128.01,69.32,103.90,142.24,379.71
13:06:55,"22,872.86","19,976.75","20,603.02","16,069.95",163.57,"2,359.62",158.02,666.42,421.75,114.81,142.26,177.77,77.12,50.39,338.06,140.82,285.93,413.58,"1,226.57",621.08,261.96,41.64,161.42,233.94,260.79,196.51,172.26,587.18,201.09,122.37,"2,094.31",315.55,74.96,128.01,69.32,103.88,142.24,379.71
