時 間,紡纖纖維,電機機械,鋼鐵工業,建材營造,航運業,觀光餐旅,其他,化學工業,生技醫療,半導體業,電腦週邊業,光電業,通信網路業,電子零組件業,電子通路業,資訊服務業,其他電子業,文化創意業,綠能環保,數位雲端,居家生活,電子工業,櫃買指數,成交金額(萬元),成交張數,成交筆數,委買筆數,委賣筆數,委買張數,委賣張數
09:59:30,135.34,224.23,182.84,339.04,217.11,99.21,153.32,151.42,196.02,126.74,132.96,73.41,132.24,137.33,122.56,214.14,252.38,212.1,103.6,92.29,95.49,421.54,259.91,"5,361,433","1,274,046","335,361","1,629,882","1,847,797","10,344,333","6,210,831"
09:59:35,135.34,224.22,182.84,339.04,217.11,99.21,153.34,151.42,196.02,126.76,132.97,73.41,132.24,137.33,122.57,214.14,252.39,212.11,103.6,92.27,95.49,421.57,259.92,"5,364,139","1,274,698","335,505","1,631,014","1,849,281","10,403,139","6,212,244"
09:59:40,135.34,224.22,182.83,338.97,217.11,99.21,153.34,151.42,196.01,126.78,132.97,73.41,132.24,137.33,122.56,214.14,252.39,212.11,103.6,92.27,95.49,421.6,259.93,"5,366,664","1,275,335","335,695","1,631,741","1,850,285","10,372,250","6,217,819"
09:59:45,135.34,224.22,182.83,339,217.11,99.21,153.34,151.42,196.02,126.79,132.97,73.41,132.23,137.32,122.57,214.14,252.36,212.11,103.6,92.25,95.49,421.6,259.93,"5,369,327","1,275,920","335,874","1,632,649","1,851,631","10,374,500","6,217,930"
09:59:50,135.34,224.22,182.83,339,217.11,99.21,153.34,151.42,196.03,126.77,132.97,73.42,132.23,137.32,122.57,214.15,252.27,212.11,103.6,92.25,95.49,421.57,259.92,"5,373,907","1,276,870","336,102","1,634,055","1,853,222","10,357,424","6,208,919"
09:59:55,135.34,224.27,182.83,339.04,217.11,99.21,153.34,151.42,195.99,126.76,132.97,73.44,132.24,137.32,122.57,214.15,252.27,212.11,103.6,92.25,95.49,421.57,259.92,"5,376,676","1,277,817","336,264","1,635,265","1,854,517","10,386,075","6,252,340"
10:00:00,135.34,224.27,182.83,339.04,217.11,99.21,153.34,151.42,195.99,126.78,132.97,73.44,132.24,137.32,122.56,214.15,252.27,212.11,103.6,92.25,95.49,421.6,259.93,"5,378,861","1,278,426","336,439","1,636,468","1,855,815","10,289,697","6,177,105"
10:00:05,135.34,224.27,182.83,339.04,217.11,99.21,153.34,151.39,196,126.78,132.96,73.44,132.24,137.32,122.56,214.15,252.32,212.11,103.6,92.25,95.49,421.62,259.93,"5,382,221","1,279,726","336,667","1,637,916","1,857,540","10,389,855","6,219,282"
10:00:10,135.34,224.28,182.83,339.04,217.11,99.21,153.34,151.39,196.01,126.78,132.93,73.53,132.23,137.33,122.55,214.15,252.31,212.11,103.6,92.2,95.49,421.65,259.95,"5,386,283","1,280,850","337,166","1,638,938","1,858,632","10,435,708","6,262,067"
10:00:15,135.34,224.28,182.83,339.04,217.11,99.21,153.34,151.42,196.01,126.77,132.94,73.43,132.24,137.33,122.61,214.21,252.37,212.11,103.6,92.2,95.49,421.6,259.93,"5,390,637","1,282,074","337,417","1,640,102","1,859,900","10,517,567","6,298,831"
10:00:20,135.26,224.27,182.83,339.03,217.11,99.21,153.34,151.45,196.01,126.77,132.94,73.4,132.25,137.21,122.58,214.21,252.36,212.11,103.6,92.2,95.49,421.53,259.9,"5,419,434","1,291,220","338,323","1,641,336","1,861,229","10,441,589","6,290,246"
10:00:25,135.26,224.24,182.83,338.86,217.11,99.21,153.34,151.44,196.01,126.77,132.95,73.44,132.25,137.23,122.61,214.2,252.38,212.05,103.58,92.16,95.49,421.56,259.9,"5,421,983","1,292,199","338,507","1,642,724","1,862,771","10,408,514","6,285,335"
10:00:30,135.21,224.24,182.83,338.83,217.11,99.21,153.34,151.44,195.99,126.79,132.94,73.61,132.25,137.26,122.61,214.2,252.35,212.05,103.58,92.16,95.49,421.73,259.97,"5,427,108","1,293,044","338,714","1,644,271","1,864,454","10,388,552","6,233,558"
10:00:35,135.21,224.24,182.83,338.81,217.11,99.21,153.34,151.44,195.99,126.78,133,73.61,132.26,137.25,122.58,214.2,252.35,212.05,103.58,92.16,95.49,421.72,259.96,"5,430,299","1,293,605","338,950","1,646,051","1,866,336","10,410,583","6,263,546"
10:00:40,135.25,224.25,182.92,338.81,217.11,99.21,153.36,151.44,196,126.81,133,73.61,132.26,137.27,122.59,214.2,252.32,212.02,103.58,92.23,95.49,421.77,259.99,"5,433,641","1,294,664","339,196","1,647,927","1,868,299","10,371,920","6,244,945"
10:00:45,135.26,224.24,182.92,338.83,217.11,99.21,153.36,151.44,195.99,126.81,133,73.61,132.26,137.24,122.59,214.2,252.33,212.02,103.58,92.23,95.49,421.76,259.99,"5,436,923","1,295,748","339,437","1,649,264","1,870,016","10,454,604","6,252,897"
10:00:50,135.26,224.35,182.92,338.83,217.22,99.21,153.36,151.51,195.98,126.8,133,73.6,132.26,137.22,122.59,214.2,252.33,212.02,103.58,92.23,95.49,421.72,259.97,"5,440,561","1,296,690","339,701","1,650,726","1,872,029","10,377,670","6,243,450"
10:00:55,135.23,224.33,182.92,338.83,217.22,99.21,153.36,151.51,195.98,126.78,133,73.59,132.26,137.2,122.59,214.2,252.35,212.02,103.58,92.23,95.49,421.69,259.96,"5,443,560","1,297,733","339,976","1,652,660","1,874,112","10,384,230","6,223,724"
10:01:00,135.23,224.33,182.92,338.83,217.22,99.23,153.36,151.51,195.99,126.78,132.98,73.56,132.26,137.26,122.6,214.21,252.35,212.02,103.58,92.23,95.49,421.69,259.96,"5,446,783","1,298,313","340,165","1,654,224","1,875,718","10,429,703","6,261,777"
10:01:05,135.23,224.33,182.83,338.83,217.15,99.23,153.36,151.51,195.98,126.81,132.99,73.58,132.27,137.27,122.59,214.21,252.36,212.02,103.58,92.23,95.49,421.75,259.98,"5,448,942","1,299,381","340,346","1,655,435","1,877,119","10,410,126","6,259,358"
10:01:10,135.23,224.33,182.83,338.83,217.15,99.23,153.37,151.51,195.97,126.78,132.98,73.57,132.26,137.27,122.56,214.21,252.51,212.02,103.58,92.23,95.49,421.72,259.97,"5,451,558","1,300,105","340,540","1,656,953","1,878,867","10,431,786","6,271,578"
10:01:15,135.23,224.33,182.83,338.83,217.15,99.23,153.37,151.51,195.96,126.78,132.98,73.59,132.26,137.25,122.56,214.23,252.53,212.02,103.58,92.23,95.56,421.72,259.97,"5,454,788","1,301,525","340,780","1,658,826","1,880,533","10,391,320","6,275,551"
10:01:20,135.23,224.36,182.83,338.83,217.07,99.24,153.37,151.51,195.96,126.76,132.91,73.58,132.27,137.24,122.57,214.21,252.52,212.02,103.58,92.14,95.56,421.66,259.95,"5,457,008","1,302,099","340,992","1,660,064","1,881,856","10,441,704","6,315,883"
10:01:25,135.23,224.36,182.83,338.83,217.07,99.24,153.41,151.45,195.94,126.75,132.91,73.59,132.26,137.22,122.57,214.21,252.56,212.01,103.58,92.14,95.56,421.65,259.94,"5,459,602","1,304,288","341,235","1,661,221","1,883,103","10,417,312","6,294,260"
10:01:30,135.23,224.37,182.83,338.83,216.65,99.25,153.39,151.45,195.94,126.75,132.91,73.59,132.26,137.22,122.57,214.24,252.56,212.01,103.58,92.14,95.56,421.66,259.94,"5,462,830","1,305,382","341,465","1,663,088","1,884,822","10,422,361","6,303,660"
10:01:35,135.29,224.36,182.83,338.83,216.65,99.25,153.39,151.45,195.95,126.75,132.9,73.59,132.24,137.18,122.56,214.34,252.37,211.99,103.58,92.16,95.56,421.61,259.93,"5,467,164","1,306,485","341,786","1,664,423","1,886,397","10,368,308","6,250,780"
10:01:40,135.29,224.36,182.83,338.79,216.65,99.25,153.39,151.45,195.94,126.75,132.9,73.59,132.25,137.15,122.56,214.34,252.32,211.99,103.58,92.16,95.56,421.59,259.91,"5,475,609","1,308,943","341,980","1,665,745","1,888,036","10,377,687","6,288,654"
10:01:45,135.29,224.36,182.83,338.82,216.44,99.25,153.41,151.45,196.01,126.74,132.9,73.59,132.25,137.14,122.59,214.34,252.32,211.99,103.58,92.16,95.56,421.57,259.92,"5,477,771","1,309,274","342,110","1,666,817","1,889,286","10,379,310","6,248,220"
10:01:50,135.29,224.37,182.83,338.65,216.44,99.25,153.4,151.45,196.02,126.73,132.91,73.59,132.25,137.14,122.57,214.34,252.39,211.99,103.58,92.16,95.56,421.57,259.91,"5,482,883","1,310,073","342,233","1,667,959","1,890,491","10,372,845","6,297,355"
10:01:55,135.29,224.42,182.83,338.65,216.44,99.25,153.4,151.42,196.02,126.73,132.89,73.59,132.25,137.14,122.55,214.34,252.37,211.39,103.58,92.16,95.56,421.56,259.88,"5,484,274","1,310,461","342,354","1,669,031","1,891,826","10,371,482","6,291,523"
10:02:00,135.29,224.43,182.83,338.65,216.44,99.25,153.4,151.45,196,126.73,132.89,73.59,132.25,137.13,122.56,214.34,252.37,211.39,103.58,92.17,95.56,421.56,259.88,"5,485,237","1,310,751","342,454","1,670,204","1,892,955","10,369,087","6,307,416"
10:02:05,135.29,224.43,182.83,338.65,216.44,99.25,153.4,151.45,196,126.76,132.86,73.68,132.25,137.12,122.52,214.34,252.37,211.39,103.58,92.17,95.56,421.65,259.91,"5,488,275","1,311,070","342,569","1,671,393","1,894,238","10,375,756","6,287,262"
10:02:10,135.29,224.45,182.83,338.65,216.44,99.25,153.45,151.45,196,126.75,132.87,73.67,132.25,137.15,122.51,214.34,252.38,211.4,103.58,92.17,95.56,421.64,259.91,"5,490,089","1,311,987","342,751","1,672,798","1,895,751","10,351,620","6,297,322"
10:02:15,135.29,224.47,182.83,338.61,216.44,99.25,153.45,151.45,195.99,126.74,132.83,73.67,132.27,137.12,122.59,214.34,252.38,211.43,103.58,92.17,95.56,421.61,259.9,"5,493,895","1,313,011","343,017","1,674,289","1,897,374","10,377,308","6,312,196"
10:02:20,135.29,224.49,182.83,338.61,216.44,99.25,153.45,151.42,195.99,126.74,132.86,73.67,132.27,137.09,122.62,214.34,252.43,211.43,103.58,92.17,95.56,421.61,259.9,"5,497,471","1,314,100","343,263","1,675,398","1,898,584","10,392,522","6,295,428"
10:02:25,135.29,224.5,182.83,338.61,216.44,99.25,153.45,151.42,195.99,126.79,132.86,73.58,132.27,137.1,122.64,214.34,252.38,211.43,103.58,92.17,95.56,421.63,259.91,"5,500,271","1,314,746","343,411","1,676,829","1,900,266","10,361,689","6,299,814"
10:02:30,135.29,224.5,182.83,338.63,216.44,99.25,153.45,151.42,196.02,126.82,132.86,73.57,132.29,137.09,122.44,214.34,252.36,211.43,103.58,92.17,95.56,421.67,259.93,"5,503,929","1,315,230","343,549","1,677,973","1,901,623","10,361,645","6,293,264"
10:02:35,135.29,224.51,182.83,338.63,216.33,99.25,153.45,151.4,196.01,126.81,132.84,73.59,132.28,137.09,122.47,214.35,252.35,211.43,103.58,92.17,95.56,421.65,259.92,"5,509,121","1,316,043","343,757","1,678,982","1,902,984","10,334,454","6,290,779"
10:02:40,135.26,224.52,182.83,338.63,216.33,99.25,153.45,151.4,196.01,126.8,132.84,73.58,132.28,137.09,122.47,214.37,252.34,211.43,103.58,92.17,95.56,421.63,259.91,"5,512,451","1,317,118","344,004","1,680,002","1,903,971","10,375,351","6,312,233"
10:02:45,135.26,224.52,182.83,338.63,216.44,99.25,153.44,151.4,196.02,126.84,132.83,73.59,132.28,137.09,122.48,214.37,252.33,211.43,103.58,92.17,95.56,421.7,259.94,"5,518,391","1,317,806","344,245","1,681,225","1,905,324","10,342,795","6,299,203"
10:02:50,135.26,224.52,182.83,338.63,216.44,99.25,153.44,151.4,196.02,126.84,132.82,73.59,132.29,137.09,122.46,214.38,252.32,211.43,103.58,92.23,95.56,421.7,259.94,"5,520,166","1,318,698","344,385","1,682,335","1,906,658","10,397,739","6,334,236"
10:02:55,135.26,224.51,182.83,338.63,216.33,99.25,153.44,151.4,196.02,126.84,132.82,73.59,132.37,137.09,122.46,214.38,252.3,211.43,103.6,92.23,95.56,421.71,259.95,"5,522,494","1,319,171","344,564","1,683,364","1,907,742","10,339,742","6,315,113"
10:03:00,135.26,224.52,182.99,338.63,216.44,99.25,153.43,151.4,196.03,126.86,132.8,73.59,132.38,137.09,122.33,214.38,252.37,211.43,103.6,92.23,95.56,421.74,259.96,"5,524,740","1,319,535","344,729","1,684,699","1,909,310","10,349,747","6,317,992"
10:03:05,135.26,224.52,182.99,338.64,216.54,99.25,153.43,151.4,196.03,126.85,132.8,73.6,132.37,137.09,122.33,214.38,252.36,211.43,103.6,92.23,95.56,421.73,259.96,"5,529,249","1,320,074","344,916","1,685,895","1,911,000","10,293,705","6,294,777"
10:03:10,135.26,224.52,182.99,338.64,217.07,99.25,153.43,151.4,196.01,126.85,132.79,73.61,132.36,137.09,122.3,214.38,252.35,211.43,103.6,92.23,95.56,421.73,259.96,"5,531,626","1,321,003","345,073","1,687,418","1,912,441","10,291,797","6,294,168"
10:03:15,135.26,224.44,182.99,338.64,217.07,99.25,153.43,151.4,196.02,126.83,132.79,73.61,132.33,137.09,122.3,214.38,252.36,211.38,103.58,92.23,95.56,421.7,259.95,"5,534,446","1,321,562","345,233","1,688,927","1,914,116","10,270,120","6,275,752"
10:03:20,135.26,224.44,182.99,338.64,216.96,99.25,153.43,151.41,196.02,126.84,132.79,73.61,132.32,137.11,122.37,214.38,252.34,211.37,103.58,92.23,95.56,421.72,259.96,"5,536,451","1,321,906","345,369","1,690,025","1,915,410","10,353,222","6,309,631"
10:03:25,135.26,224.44,182.99,338.64,216.96,99.25,153.43,151.41,196.02,126.84,132.79,73.61,132.32,137.07,122.35,214.37,252.34,211.36,103.58,92.23,95.56,421.7,259.94,"5,540,282","1,322,865","345,564","1,691,090","1,916,541","10,307,176","6,261,938"
10:03:30,135.26,224.46,182.99,338.61,216.96,99.25,153.42,151.41,196.02,126.84,132.81,73.63,132.31,137.08,122.32,214.37,252.33,211.36,103.58,92.23,95.56,421.72,259.95,"5,544,228","1,323,500","345,729","1,692,452","1,918,007","10,362,393","6,321,731"
10:03:35,135.26,224.45,182.99,338.61,216.96,99.25,153.42,151.41,196.05,126.84,132.78,73.63,132.31,137.08,122.3,214.37,252.29,211.36,103.58,92.23,95.56,421.7,259.95,"5,547,320","1,324,126","345,928","1,693,659","1,919,270","10,326,450","6,323,972"
10:03:40,135.26,224.46,182.99,338.61,216.96,99.25,153.42,151.41,196.04,126.82,132.79,73.63,132.31,137.11,122.3,214.37,252.3,211.36,103.58,92.23,95.56,421.69,259.94,"5,552,952","1,325,835","346,382","1,694,762","1,920,407","10,339,330","6,295,456"
10:03:45,135.26,224.46,182.91,338.61,217.07,99.25,153.48,151.41,196.04,126.85,132.79,73.63,132.33,137.11,122.34,214.37,252.3,211.36,103.58,92.23,95.56,421.73,259.96,"5,555,986","1,326,874","346,576","1,695,921","1,921,847","10,374,248","6,350,653"
10:03:50,135.26,224.46,182.91,338.54,217.07,99.25,153.48,151.41,196.01,126.88,132.78,73.73,132.32,137.11,122.34,214.37,252.3,211.36,103.58,92.23,95.56,421.86,260.01,"5,564,685","1,330,793","346,915","1,697,885","1,923,871","10,153,815","6,227,542"
10:03:55,135.26,224.45,182.91,338.54,217.07,99.25,153.42,151.41,196.03,126.89,132.78,73.72,132.3,137.11,122.34,214.37,252.3,211.36,103.58,92.23,95.56,421.86,260.01,"5,568,795","1,331,848","347,193","1,699,781","1,925,915","10,300,734","6,262,804"
10:04:00,135.26,224.45,182.91,338.54,217.07,99.25,153.42,151.41,196.03,126.89,132.76,73.73,132.3,137.08,122.31,214.37,252.3,211.33,103.58,92.23,95.56,421.85,260,"5,576,471","1,334,037","347,867","1,700,978","1,927,546","10,220,624","6,234,294"
10:04:05,135.26,224.43,182.91,338.54,217.07,99.25,153.39,151.41,196.01,126.89,132.76,73.82,132.35,137.11,122.31,214.37,252.32,211.33,103.58,92.23,95.56,421.93,260.03,"5,582,325","1,336,509","348,139","1,702,976","1,929,491","10,220,211","6,250,309"
10:04:10,135.26,224.43,182.91,338.54,217.07,99.25,153.39,151.41,196.01,126.89,132.83,73.79,132.35,137.1,122.29,214.37,252.3,211.33,103.59,92.23,95.56,421.91,260.02,"5,585,477","1,337,488","348,371","1,704,581","1,931,132","10,314,939","6,258,178"
10:04:15,135.31,224.43,182.91,338.36,217.07,99.25,153.39,151.41,196.02,126.86,132.83,73.78,132.35,137.1,122.29,214.37,252.37,211.32,103.59,92.23,95.56,421.88,260.01,"5,587,492","1,338,113","348,563","1,705,770","1,932,721","10,317,000","6,300,118"
10:04:20,135.31,224.44,183,338.36,217.07,99.25,153.38,151.41,196.02,126.87,132.85,73.78,132.36,137.11,122.29,214.38,252.37,211.32,103.59,92.23,95.56,421.9,260.02,"5,590,468","1,338,843","348,766","1,706,848","1,934,116","10,360,015","6,339,962"
10:04:25,135.31,224.44,183,338.36,217.07,99.25,153.38,151.41,196.02,126.87,132.85,73.76,132.36,137.12,122.25,214.37,252.37,211.32,103.59,92.23,95.56,421.89,260.01,"5,592,104","1,339,215","348,906","1,707,875","1,935,398","10,375,891","6,348,804"
10:04:30,135.31,224.44,183,338.36,216.96,99.25,153.39,151.41,196,126.88,132.84,73.76,132.35,137.13,122.25,214.35,252.3,211.32,103.59,92.23,95.56,421.89,260.01,"5,594,321","1,339,661","349,115","1,708,979","1,936,532","10,356,836","6,343,468"
10:04:35,135.31,224.43,183,338.36,216.96,99.25,153.41,151.41,196,126.88,132.83,73.73,132.37,137.17,122.25,214.37,252.33,211.32,103.59,92.23,95.56,421.9,260.01,"5,597,802","1,340,726","349,433","1,710,221","1,937,844","10,337,959","6,340,186"
10:04:40,135.31,224.43,183,338.36,217.07,99.25,153.41,151.41,196.02,126.87,132.83,73.65,132.38,137.17,122.28,214.37,252.27,211.34,103.59,92.23,95.56,421.82,259.99,"5,600,265","1,341,240","349,617","1,711,430","1,939,405","10,345,483","6,349,042"
10:04:45,135.31,224.43,183,338.42,217.07,99.25,153.41,151.41,196.03,126.87,132.83,73.65,132.36,137.13,122.28,214.37,252.24,211.35,103.59,92.23,95.56,421.8,259.98,"5,603,131","1,341,964","349,787","1,712,618","1,940,895","10,279,546","6,326,730"
10:04:50,135.31,224.43,182.91,338.42,217.07,99.25,153.41,151.41,196.03,126.87,132.82,73.67,132.36,137.13,122.22,214.37,252.25,211.35,103.59,92.23,95.56,421.81,259.98,"5,605,616","1,342,801","349,965","1,713,689","1,942,177","10,382,804","6,384,684"
10:04:55,135.31,224.43,182.91,338.41,217.07,99.25,153.41,151.41,196,126.91,132.77,73.64,132.39,137.13,122.52,214.37,252.28,211.33,103.59,92.23,95.56,421.86,260,"5,608,309","1,343,190","350,156","1,714,803","1,943,337","10,282,977","6,288,634"
10:05:00,135.31,224.42,182.91,338.4,217.07,99.25,153.41,151.41,196,126.92,132.76,73.62,132.38,137.12,122.5,214.37,252.3,211.33,103.59,92.23,95.56,421.86,260,"5,610,592","1,343,807","350,295","1,715,937","1,944,942","10,371,889","6,369,901"
10:05:05,135.31,224.35,183,338.4,217.07,99.25,153.41,151.41,196.02,126.93,132.71,73.65,132.37,137.1,122.5,214.37,252.29,211.33,103.59,92.24,95.56,421.87,260,"5,615,289","1,344,917","350,729","1,717,547","1,946,742","10,296,645","6,332,693"
10:05:10,135.31,224.33,183,338.4,217.07,99.25,153.4,151.41,196.01,126.91,132.71,73.65,132.37,137.1,122.5,214.37,252.29,211.34,103.59,92.24,95.56,421.83,259.99,"5,618,398","1,345,566","351,055","1,718,821","1,948,135","10,352,742","6,367,274"
10:05:15,135.31,224.27,182.9,338.4,217.07,99.25,153.4,151.41,195.99,126.92,132.71,73.65,132.37,137.09,122.52,214.44,252.24,211.34,103.59,92.24,95.42,421.85,259.98,"5,622,741","1,346,514","351,344","1,719,965","1,949,348","10,397,516","6,401,452"
10:05:20,135.31,224.24,182.9,338.4,217.07,99.25,153.4,151.41,195.99,126.9,132.71,73.64,132.32,137.09,122.52,214.44,252.29,211.34,103.59,92.24,95.42,421.8,259.96,"5,624,800","1,346,929","351,516","1,721,069","1,950,338","10,416,377","6,414,014"
10:05:25,135.31,224.26,183,338.23,217.07,99.25,153.41,151.41,195.98,126.84,132.71,73.66,132.36,137.09,122.52,214.44,252.3,211.34,103.58,92.24,95.42,421.73,259.93,"5,627,423","1,347,663","351,725","1,722,176","1,951,608","10,393,339","6,406,856"
10:05:30,135.31,224.24,183,338.23,217.07,99.25,153.41,151.42,195.97,126.85,132.7,73.66,132.36,137.08,122.52,214.41,252.32,211.31,103.58,92.24,95.42,421.75,259.93,"5,629,901","1,348,449","351,932","1,723,203","1,952,767","10,373,126","6,373,166"
10:05:35,135.33,224.29,183,338.23,217.07,99.25,153.41,151.42,195.96,126.89,132.71,73.66,132.35,137.06,122.5,214.41,252.32,211.31,103.58,92.24,95.42,421.79,259.95,"5,632,557","1,349,162","352,173","1,724,328","1,954,006","10,421,277","6,426,994"
10:05:40,135.33,224.29,183,338.23,217.07,99.25,153.41,151.42,195.95,126.85,132.7,73.66,132.35,137.07,122.5,214.41,252.33,211.31,103.58,92.24,95.42,421.73,259.92,"5,634,857","1,349,869","352,359","1,725,693","1,955,223","10,356,293","6,364,753"
10:05:45,135.33,224.28,183,338.22,216.96,99.25,153.41,151.42,195.92,126.85,132.68,73.66,132.36,137.11,122.54,214.41,252.34,211.31,103.58,92.24,95.49,421.76,259.93,"5,637,325","1,350,465","352,507","1,726,856","1,956,404","10,377,050","6,390,730"
10:05:50,135.33,224.28,183,338.22,216.54,99.25,153.4,151.42,195.91,126.85,132.65,73.65,132.35,137.09,122.54,214.41,252.37,211.31,103.58,92.24,95.49,421.73,259.92,"5,639,124","1,350,862","352,644","1,727,866","1,957,451","10,389,549","6,418,586"
10:05:55,135.36,224.29,183,338.22,216.54,99.22,153.4,151.42,195.91,126.85,132.65,73.62,132.35,137.09,122.52,214.41,252.35,211.33,103.58,92.24,95.49,421.71,259.91,"5,647,791","1,352,422","353,103","1,729,191","1,958,580","10,352,013","6,397,474"
10:06:00,135.36,224.29,183,338.22,216.54,99.22,153.4,151.42,195.89,126.85,132.66,73.62,132.39,137.09,122.54,214.41,252.31,211.33,103.58,92.24,95.49,421.71,259.91,"5,651,484","1,353,365","353,344","1,730,462","1,959,950","10,379,744","6,399,919"
10:06:05,135.36,224.28,182.9,338.22,216.54,99.22,153.44,151.42,195.89,126.86,132.67,73.65,132.39,137.09,122.54,214.41,252.24,211.35,103.58,92.2,95.49,421.75,259.92,"5,657,152","1,354,702","353,664","1,732,100","1,961,471","10,324,418","6,375,834"
10:06:10,135.36,224.27,182.9,338.22,216.54,99.22,153.44,151.42,195.9,126.85,132.67,73.65,132.39,137.09,122.51,214.41,252.24,211.35,103.58,92.2,95.49,421.73,259.92,"5,658,878","1,355,287","353,830","1,733,554","1,962,782","10,332,280","6,371,882"
10:06:15,135.36,224.27,182.9,338.19,216.36,99.22,153.43,151.42,195.91,126.84,132.66,73.63,132.35,137.09,122.51,214.39,252.13,211.35,103.58,92.2,95.49,421.67,259.89,"5,662,426","1,356,398","353,974","1,734,397","1,963,720","10,373,105","6,413,152"
10:06:20,135.36,224.27,182.9,338.19,216.36,99.22,153.43,151.43,195.89,126.85,132.66,73.63,132.34,137.09,122.53,214.39,252.13,211.34,103.58,92.2,95.49,421.67,259.89,"5,665,011","1,357,107","354,158","1,735,185","1,964,717","10,395,400","6,410,769"
10:06:25,135.36,224.27,182.9,338.19,216.36,99.22,153.43,151.43,195.88,126.84,132.66,73.63,132.34,137.08,122.53,214.38,252.13,211.34,103.6,92.18,95.49,421.66,259.88,"5,667,517","1,357,685","354,320","1,736,264","1,966,055","10,289,111","6,343,474"
